2022-01-01 00:00:00,,,,,,,,,,,,,,,,
2022-01-01 01:00:00,FR,67.36111111111111,US-NW-BPAT,67.36111111111111,ES,67.36111111111111,IT-NO,67.36111111111111,SG,67.36111111111111,US-CAL-CISO,67.36111111111111,GB,67.36111111111111,CA-ON,13.472222222222285
2022-01-01 02:00:00,FR,751.5277777777778,US-NW-BPAT,751.5277777777778,NL,751.5277777777778,ES,751.5277777777778,IT-NO,751.5277777777778,SG,751.5277777777778,GB,751.5277777777778,US-CAL-CISO,150.30555555555566
2022-01-01 03:00:00,CA-ON,426.52777777777777,FR,426.52777777777777,ES,426.52777777777777,US-NW-BPAT,426.52777777777777,IT-NO,426.52777777777777,SG,426.52777777777777,US-CAL-CISO,426.52777777777777,GB,85.30555555555532
2022-01-01 04:00:00,ES,426.80555555555554,US-NW-BPAT,426.80555555555554,FR,426.80555555555554,IT-NO,426.80555555555554,SG,426.80555555555554,US-CAL-CISO,426.80555555555554,CA-ON,426.80555555555554,GB,85.36111111111074
2022-01-01 05:00:00,ES,89.44444444444444,US-NW-BPAT,89.44444444444444,IT-NO,89.44444444444444,FR,89.44444444444444,SG,89.44444444444444,US-CAL-CISO,89.44444444444444,CA-ON,89.44444444444444,GB,17.88888888888883
2022-01-01 06:00:00,ES,516.25,US-NW-BPAT,516.25,FR,516.25,IT-NO,516.25,GB,516.25,SG,516.25,US-CAL-CISO,516.25,CA-ON,103.25
2022-01-01 07:00:00,FR,843.0555555555555,ES,843.0555555555555,US-NW-BPAT,843.0555555555555,IT-NO,843.0555555555555,GB,843.0555555555555,SG,843.0555555555555,US-CAL-CISO,843.0555555555555,CA-ON,168.61111111111063
2022-01-01 08:00:00,FR,352.77777777777777,US-NW-BPAT,352.77777777777777,ES,352.77777777777777,IT-NO,352.77777777777777,GB,352.77777777777777,SG,352.77777777777777,US-CAL-CISO,352.77777777777777,CA-ON,70.55555555555532
2022-01-01 09:00:00,CA-ON,297.3611111111111,ES,297.3611111111111,IT-NO,297.3611111111111,FR,297.3611111111111,US-NW-BPAT,297.3611111111111,GB,297.3611111111111,SG,297.3611111111111,US-CAL-CISO,59.4722222222224
2022-01-01 10:00:00,ES,296.3888888888889,IT-NO,296.3888888888889,FR,296.3888888888889,GB,296.3888888888889,SG,296.3888888888889,US-CAL-CISO,296.3888888888889,US-NW-BPAT,296.3888888888889,CA-ON,59.2777777777776
2022-01-01 11:00:00,ES,587.7777777777778,FR,587.7777777777778,IT-NO,587.7777777777778,SG,587.7777777777778,US-NW-BPAT,587.7777777777778,US-CAL-CISO,587.7777777777778,GB,587.7777777777778,CA-ON,117.5555555555552
2022-01-01 12:00:00,CA-ON,326.52777777777777,ES,326.52777777777777,IT-NO,326.52777777777777,FR,326.52777777777777,US-NW-BPAT,326.52777777777777,SG,326.52777777777777,US-CAL-CISO,326.52777777777777,GB,65.30555555555532
2022-01-01 13:00:00,,,,,,,,,,,,,,,,
2022-01-01 14:00:00,CA-ON,1.5277777777777777,FR,1.5277777777777777,ES,1.5277777777777777,NL,1.5277777777777777,US-NW-BPAT,1.5277777777777777,IT-NO,1.5277777777777777,SG,1.5277777777777777,US-CAL-CISO,0.30555555555555536
2022-01-01 15:00:00,FR,244.86111111111111,ES,244.86111111111111,NL,244.86111111111111,IT-NO,244.86111111111111,SG,244.86111111111111,GB,244.86111111111111,US-CAL-CISO,244.86111111111111,CA-ON,48.97222222222237
2022-01-01 16:00:00,US-TEX-ERCO,238.19444444444443,ES,238.19444444444443,FR,238.19444444444443,IT-NO,238.19444444444443,NL,238.19444444444443,SG,238.19444444444443,GB,238.19444444444443,US-CAL-CISO,47.638888888889056
2022-01-01 17:00:00,US-TEX-ERCO,192.36111111111111,FR,192.36111111111111,ES,192.36111111111111,SG,192.36111111111111,NL,192.36111111111111,IT-NO,192.36111111111111,GB,192.36111111111111,US-CAL-CISO,38.47222222222234
2022-01-01 18:00:00,US-TEX-ERCO,549.3055555555555,FR,549.3055555555555,ES,549.3055555555555,NL,549.3055555555555,SG,549.3055555555555,IT-NO,549.3055555555555,GB,549.3055555555555,US-CAL-CISO,109.86111111111063
2022-01-01 19:00:00,FR,353.0555555555556,ES,353.0555555555556,NL,353.0555555555556,SG,353.0555555555556,IT-NO,353.0555555555556,GB,353.0555555555556,US-CAL-CISO,353.0555555555556,CA-ON,70.61111111111052
2022-01-01 20:00:00,US-TEX-ERCO,301.3888888888889,US-CAL-CISO,301.3888888888889,CA-ON,301.3888888888889,FR,301.3888888888889,ES,301.3888888888889,IT-NO,301.3888888888889,NL,301.3888888888889,SG,60.2777777777776
2022-01-01 21:00:00,US-CAL-CISO,290.1388888888889,CA-ON,290.1388888888889,FR,290.1388888888889,ES,290.1388888888889,IT-NO,290.1388888888889,SG,290.1388888888889,NL,290.1388888888889,GB,58.0277777777776
2022-01-01 22:00:00,US-TEX-ERCO,107.91666666666667,US-CAL-CISO,107.91666666666667,ES,107.91666666666667,FR,107.91666666666667,IT-NO,107.91666666666667,SG,107.91666666666667,NL,107.91666666666667,GB,21.58333333333333
2022-01-01 23:00:00,,,,,,,,,,,,,,,,
2022-01-02 00:00:00,US-TEX-ERCO,576.6666666666667,FR,576.6666666666667,NL,576.6666666666667,US-NW-BPAT,576.6666666666667,ES,576.6666666666667,IT-NO,576.6666666666667,SG,576.6666666666667,US-CAL-CISO,115.33333333333212
