datetime,requests,emissions
2022-01-24 16:00:00,3957,1626791.9720199509
2022-01-24 17:00:00,3370,1289215.624734851
2022-01-24 18:00:00,2746,981368.4469825102
2022-01-24 19:00:00,2329,935644.8045300643
2022-01-24 20:00:00,2033,852044.8993823486
2022-01-24 21:00:00,1883,786628.8962430821
2022-01-24 22:00:00,1879,758726.31010212
2022-01-24 23:00:00,2119,745942.8895954142
2022-01-25 00:00:00,2368,955743.6186036384
2022-01-25 01:00:00,2766,1073815.1638364042
2022-01-25 02:00:00,3061,1190789.3284835939
2022-01-25 03:00:00,3209,1245598.882025101
2022-01-25 04:00:00,3312,1282521.1615173318
2022-01-25 05:00:00,3489,1351705.978314807
2022-01-25 06:00:00,3565,1225830.8357013194
2022-01-25 07:00:00,3653,1235178.1796479465
2022-01-25 08:00:00,3795,1288938.6973597219
2022-01-25 09:00:00,3964,1342385.2911875797
2022-01-25 10:00:00,4250,1446719.3690734245
2022-01-25 11:00:00,4489,1562891.722608579
2022-01-25 12:00:00,4720,1884111.0940990294
2022-01-25 13:00:00,4784,1904946.7931581384
2022-01-25 14:00:00,4701,1879420.3903371117
2022-01-25 15:00:00,4395,1769528.4761314846
2022-01-25 16:00:00,3957,1627522.6765970655
2022-01-25 17:00:00,3370,1423883.1672022217
2022-01-25 18:00:00,2746,1112566.8939127987
2022-01-25 19:00:00,2329,984931.5207361581
2022-01-25 20:00:00,2033,856975.3671414097
2022-01-25 21:00:00,1883,797292.221836635
2022-01-25 22:00:00,1879,669437.1776694806
2022-01-25 23:00:00,2119,746464.6191881717
2022-01-26 00:00:00,2368,958221.5264004824
2022-01-26 01:00:00,2766,1075517.74058672
2022-01-26 02:00:00,3061,1191919.8246729032
2022-01-26 03:00:00,3209,1247771.667878658
2022-01-26 04:00:00,3312,1282521.1615173318
2022-01-26 05:00:00,3489,1351920.73935175
2022-01-26 06:00:00,3565,1392121.8023626485
2022-01-26 07:00:00,3653,1447217.2481720035
2022-01-26 08:00:00,3795,1510341.4455805076
2022-01-26 09:00:00,3964,1575794.8002371434
2022-01-26 10:00:00,4250,1704189.4760892454
2022-01-26 11:00:00,4489,1799638.2328457609
2022-01-26 12:00:00,4720,1873245.1335574635
2022-01-26 13:00:00,4784,1891695.501661105
2022-01-26 14:00:00,4701,1862637.2677200634
2022-01-26 15:00:00,4395,1756002.0393678602
2022-01-26 16:00:00,3957,1625574.1310580927
2022-01-26 17:00:00,3370,1352400.6731568489
2022-01-26 18:00:00,2746,1154316.4641160727
2022-01-26 19:00:00,2329,969878.8587185902
2022-01-26 20:00:00,2033,824364.2022172646
2022-01-26 21:00:00,1883,662285.2473652177
2022-01-26 22:00:00,1879,649428.0845207156
2022-01-26 23:00:00,2119,718160.7887810724
2022-01-27 00:00:00,2368,952099.6365494562
2022-01-27 01:00:00,2766,1072963.8754612464
2022-01-27 02:00:00,3061,1185815.1452506327
2022-01-27 03:00:00,3209,1245796.4080117878
2022-01-27 04:00:00,3312,1137409.3263236654
2022-01-27 05:00:00,3489,984593.4617639643
2022-01-27 06:00:00,3565,1193748.8360630425
2022-01-27 07:00:00,3653,1224205.2140657895
2022-01-27 08:00:00,3795,1272820.539913811
2022-01-27 09:00:00,3964,1333454.925275794
2022-01-27 10:00:00,4250,1436569.1555475013
2022-01-27 11:00:00,4489,1513818.2162849058
2022-01-27 12:00:00,4720,1635007.49601511
2022-01-27 13:00:00,4784,1521483.8645484315
2022-01-27 14:00:00,4701,1862926.6319031161
2022-01-27 15:00:00,4395,1746804.0623685957
2022-01-27 16:00:00,3957,1617049.2443250862
2022-01-27 17:00:00,3370,1148407.9725061837
2022-01-27 18:00:00,2746,923764.1816979928
2022-01-27 19:00:00,2329,694028.0753452175
2022-01-27 20:00:00,2033,589478.7203960045
2022-01-27 21:00:00,1883,482330.0374027152
2022-01-27 22:00:00,1879,698190.1288647581
2022-01-27 23:00:00,2119,659961.8527089629
2022-01-28 00:00:00,2368,888315.3746730485
2022-01-28 01:00:00,2766,780665.4989670645
2022-01-28 02:00:00,3061,1087989.5416690647
2022-01-28 03:00:00,3209,1177254.890631395
2022-01-28 04:00:00,3312,1103078.2880451973
2022-01-28 05:00:00,3489,1042493.0373238724
2022-01-28 06:00:00,3565,1159209.1182582218
2022-01-28 07:00:00,3653,1149822.8981932998
2022-01-28 08:00:00,3795,1206338.9803615473
2022-01-28 09:00:00,3964,1268453.5733932897
2022-01-28 10:00:00,4250,1437615.56931306
2022-01-28 11:00:00,4489,1513044.534878902
2022-01-28 12:00:00,4720,1640934.3835832372
2022-01-28 13:00:00,4784,1890812.0822279693
2022-01-28 14:00:00,4701,1858007.4407912225
2022-01-28 15:00:00,4395,1741664.0163984182
2022-01-28 16:00:00,3957,1608767.9257844517
2022-01-28 17:00:00,3370,1412930.5389793671
2022-01-28 18:00:00,2746,1144850.9745153303
2022-01-28 19:00:00,2329,932118.180857377
2022-01-28 20:00:00,2033,757790.3735923789
2022-01-28 21:00:00,1883,760689.1976796351
2022-01-28 22:00:00,1879,752480.697211754
2022-01-28 23:00:00,2119,801976.6478575795
2022-01-29 00:00:00,2368,775410.2347062628
2022-01-29 01:00:00,2766,970502.8066272538
2022-01-29 02:00:00,3061,990955.2854200132
2022-01-29 03:00:00,3209,1040369.3818572953
2022-01-29 04:00:00,3312,1079878.3346242374
2022-01-29 05:00:00,3489,1345263.1472065083
2022-01-29 06:00:00,3565,1353632.1803615966
2022-01-29 07:00:00,3653,1402470.933605421
2022-01-29 08:00:00,3795,1417510.2025514506
2022-01-29 09:00:00,3964,1564717.2425214313
2022-01-29 10:00:00,4250,1613988.6094980491
2022-01-29 11:00:00,4489,1716080.6409973437
2022-01-29 12:00:00,4720,1839659.4373380782
2022-01-29 13:00:00,4784,1852236.1003143834
2022-01-29 14:00:00,4701,1838909.4047097543
2022-01-29 15:00:00,4395,1809296.2002165408
2022-01-29 16:00:00,3957,1636047.563330072
2022-01-29 17:00:00,3370,1400069.4982631363
2022-01-29 18:00:00,2746,1139509.7339549116
2022-01-29 19:00:00,2329,977534.2125446675
2022-01-29 20:00:00,2033,816655.6536396462
2022-01-29 21:00:00,1883,786188.4545337831
2022-01-29 22:00:00,1879,742187.0018924472
2022-01-29 23:00:00,2119,809541.7269525648
2022-01-30 00:00:00,2368,954111.1146433647
2022-01-30 01:00:00,2766,1115528.2942191365
2022-01-30 02:00:00,3061,1102459.8928922245
2022-01-30 03:00:00,3209,1114836.678838299
2022-01-30 04:00:00,3312,1151190.6694805797
2022-01-30 05:00:00,3489,1224395.6356148303
2022-01-30 06:00:00,3565,1025000.1512351701
2022-01-30 07:00:00,3653,1071707.9751760594
2022-01-30 08:00:00,3795,1127523.526415891
2022-01-30 09:00:00,3964,1434080.1411779893
2022-01-30 10:00:00,4250,1518241.7499493903
2022-01-30 11:00:00,4489,1616275.7396228455
2022-01-30 12:00:00,4720,1491716.2730445142
2022-01-30 13:00:00,4784,1844579.798560542
2022-01-30 14:00:00,4701,1640926.4306651969
2022-01-30 15:00:00,4395,1749130.6094919392
2022-01-30 16:00:00,3957,1502328.6257180565
2022-01-30 17:00:00,3370,1339415.1707562676
2022-01-30 18:00:00,2746,1149144.250155667
2022-01-30 19:00:00,2329,976502.0300063201
2022-01-30 20:00:00,2033,817506.597313799
2022-01-30 21:00:00,1883,609362.6988215627
2022-01-30 22:00:00,1879,632264.2150220062
2022-01-30 23:00:00,2119,655892.3618854537
2022-01-31 00:00:00,2368,860358.7443533614
2022-01-31 01:00:00,2766,1066221.6715299967
2022-01-31 02:00:00,3061,1165353.1642241338
2022-01-31 03:00:00,3209,1221540.2168466228
2022-01-31 04:00:00,3312,1273958.788550018
2022-01-31 05:00:00,3489,1189475.491007853
2022-01-31 06:00:00,3565,1099916.6674903529
2022-01-31 07:00:00,3653,1280374.2059187156
2022-01-31 08:00:00,3795,1182652.2968106004
2022-01-31 09:00:00,3964,1395869.8870308415
2022-01-31 10:00:00,4250,1530066.225500208
2022-01-31 11:00:00,4489,1611965.2289322529
2022-01-31 12:00:00,4720,1701539.714304377
2022-01-31 13:00:00,4784,1695753.0713916386
2022-01-31 14:00:00,4701,1848458.4227504882
2022-01-31 15:00:00,4395,1751132.5221329555
2022-01-31 16:00:00,3957,1628009.812981809
2022-01-31 17:00:00,3370,1416622.9022817689
2022-01-31 18:00:00,2746,1096678.3935115528
2022-01-31 19:00:00,2329,972602.6737503406
2022-01-31 20:00:00,2033,781091.2136110888
2022-01-31 21:00:00,1883,724086.173522635
2022-01-31 22:00:00,1879,744222.6090567146
