datetime,active_jobs,ci,emissions
2020-01-01 00:00:00,0.0,353.3198751441949,0.0
2020-01-01 00:30:00,0.0,351.2523352831814,0.0
2020-01-01 01:00:00,0.0,349.62840878408787,0.0
2020-01-01 01:30:00,0.0,346.3731186321848,0.0
2020-01-01 02:00:00,0.0,347.67481789802287,0.0
2020-01-01 02:30:00,0.0,347.2678405089174,0.0
2020-01-01 03:00:00,0.0,346.1473058799426,0.0
2020-01-01 03:30:00,0.0,345.8701288390872,0.0
2020-01-01 04:00:00,0.0,345.0601743856868,0.0
2020-01-01 04:30:00,0.0,349.0357089667656,0.0
2020-01-01 05:00:00,0.0,353.2090959899399,0.0
2020-01-01 05:30:00,0.0,354.44690494690497,0.0
2020-01-01 06:00:00,0.0,354.5480251240914,0.0
2020-01-01 06:30:00,0.0,355.2774886217762,0.0
2020-01-01 07:00:00,0.0,362.1503526932942,0.0
2020-01-01 07:30:00,0.0,360.863309352518,0.0
2020-01-01 08:00:00,0.0,354.41628959276017,0.0
2020-01-01 08:30:00,0.0,344.77379981140274,0.0
2020-01-01 09:00:00,0.0,332.7150123085061,0.0
2020-01-01 09:30:00,3.0,325.3164025729526,975.9492077188578
2020-01-01 10:00:00,3.0,318.46497469654884,955.3949240896466
2020-01-01 10:30:00,3.0,309.7602783225927,929.280834967778
2020-01-01 11:00:00,4.0,310.51162876618696,1242.0465150647478
2020-01-01 11:30:00,7.0,306.21884592895776,2143.5319215027043
2020-01-01 12:00:00,7.0,301.1946130919528,2108.36229164367
2020-01-01 12:30:00,8.0,302.77258000129973,2422.180640010398
2020-01-01 13:00:00,12.0,318.1851788529853,3818.222146235824
2020-01-01 13:30:00,14.0,329.7240730816078,4616.137023142509
2020-01-01 14:00:00,16.0,344.0340751183164,5504.545201893063
2020-01-01 14:30:00,18.0,356.2321352978225,6412.1784353608045
2020-01-01 15:00:00,19.0,357.02020181091103,6783.383834407309
2020-01-01 15:30:00,23.0,356.12195816427186,8190.805037778253
2020-01-01 16:00:00,27.0,350.3454345873665,9459.326733858896
2020-01-01 16:30:00,27.0,348.2546983964383,9402.876856703833
2020-01-01 17:00:00,28.0,346.2534725623494,9695.097231745782
2020-01-01 17:30:00,28.0,338.1661037231476,9468.650904248134
2020-01-01 18:00:00,27.0,329.140190505454,8886.785143647257
2020-01-01 18:30:00,27.0,329.15636229792426,8887.221782043955
2020-01-01 19:00:00,27.0,332.8695025095671,8987.476567758311
2020-01-01 19:30:00,27.0,331.2379319894193,8943.42416371432
2020-01-01 20:00:00,27.0,330.6006786252121,8926.218322880726
2020-01-01 20:30:00,27.0,332.69765070288304,8982.836568977842
2020-01-01 21:00:00,27.0,335.62678156467854,9061.923102246321
2020-01-01 21:30:00,27.0,342.7716941125181,9254.835741037989
2020-01-01 22:00:00,27.0,345.22828579474594,9321.16371645814
2020-01-01 22:30:00,27.0,344.51525187556166,9301.911800640164
2020-01-01 23:00:00,24.0,340.50359186655305,8172.086204797273
