datetime,active_jobs,ci,emissions
2020-01-07 01:00:00,6.0,65.60498606156023,393.62991636936135
2020-01-07 01:30:00,6.0,64.65284197891333,387.91705187348
2020-01-07 02:00:00,6.0,63.481282946024194,380.8876976761452
2020-01-07 02:30:00,6.0,62.444397959895326,374.66638775937196
2020-01-07 03:00:00,6.0,62.39948716410748,374.39692298464485
2020-01-07 03:30:00,6.0,64.02937743043833,384.17626458263
2020-01-07 04:00:00,6.0,66.81579139687504,400.8947483812502
2020-01-07 04:30:00,6.0,69.81091329996896,418.8654797998138
2020-01-07 05:00:00,6.0,71.54987800431893,429.29926802591353
2020-01-07 05:30:00,6.0,70.99066632179995,425.9439979307997
2020-01-07 06:00:00,6.0,69.29969222534457,415.7981533520674
2020-01-07 06:30:00,6.0,67.91754184836122,407.50525109016735
2020-01-07 07:00:00,6.0,67.17305680510512,403.0383408306307
2020-01-07 07:30:00,6.0,67.01873054081727,402.11238324490364
2020-01-07 08:00:00,6.0,67.01340834383565,402.0804500630139
2020-01-07 08:30:00,6.0,66.78456923845552,400.70741543073314
2020-01-07 09:00:00,6.0,66.62787534970468,399.7672520982281
2020-01-07 09:30:00,6.0,66.85670450953945,401.14022705723676
2020-01-07 10:00:00,7.0,67.18711427689776,470.3097999382843
2020-01-07 10:30:00,7.0,67.34549260317745,471.41844822224215
2020-01-07 11:00:00,9.0,67.69686928263457,609.2718235437111
2020-01-07 11:30:00,11.0,68.54846453921438,754.0331099313581
2020-01-07 12:00:00,10.0,69.3376184727609,693.3761847276089
2020-01-07 12:30:00,11.0,69.51929752218904,764.7122727440794
2020-01-07 13:00:00,12.0,69.48885360679844,833.8662432815813
2020-01-07 13:30:00,15.0,69.66790879854828,1045.0186319782242
2020-01-07 14:00:00,15.0,69.64278029965102,1044.6417044947652
2020-01-07 14:30:00,15.0,68.99512012070029,1034.9268018105045
2020-01-07 15:00:00,16.0,68.12322437556105,1089.9715900089768
2020-01-07 15:30:00,18.0,67.54696617888541,1215.8453912199375
2020-01-07 16:00:00,20.0,67.45588254520257,1349.1176509040515
2020-01-07 16:30:00,21.0,67.85629255226094,1424.9821435974798
2020-01-07 17:00:00,21.0,68.3519796308084,1435.3915722469765
2020-01-07 17:30:00,21.0,68.53536617856922,1439.2426897499536
2020-01-07 18:00:00,21.0,68.35596610817353,1435.475288271644
2020-01-07 18:30:00,21.0,67.82743601361854,1424.3761562859893
2020-01-07 19:00:00,21.0,66.86291169946423,1404.121145688749
2020-01-07 19:30:00,21.0,65.4389398152893,1374.2177361210754
2020-01-07 20:00:00,21.0,63.88623118018455,1341.6108547838755
2020-01-07 20:30:00,21.0,62.540424248880406,1313.3489092264886
2020-01-07 21:00:00,20.0,61.40270384915368,1228.0540769830736
2020-01-07 21:30:00,20.0,60.25467193385882,1205.0934386771764
2020-01-07 22:00:00,20.0,58.33405258311458,1166.6810516622916
2020-01-07 22:30:00,20.0,55.22821573480177,1104.5643146960354
2020-01-07 23:00:00,20.0,52.46699263058517,1049.3398526117035
2020-01-07 23:30:00,20.0,51.50715213071954,1030.1430426143909
2020-01-08 00:00:00,20.0,51.57075226603544,1031.415045320709
2020-01-08 00:30:00,20.0,51.574620138831335,1031.4924027766267
2020-01-08 01:00:00,20.0,51.449369966701376,1028.9873993340275
2020-01-08 01:30:00,20.0,51.33936339076015,1026.787267815203
2020-01-08 02:00:00,20.0,51.23016463090812,1024.6032926181624
2020-01-08 02:30:00,20.0,51.09137476782672,1021.8274953565344
2020-01-08 03:00:00,20.0,50.987539746535006,1019.7507949307001
2020-01-08 03:30:00,19.0,51.28564622564102,974.4272782871793
2020-01-08 04:00:00,19.0,53.46749885377072,1015.8824782216437
2020-01-08 04:30:00,19.0,58.43461033591662,1110.2575963824156
2020-01-08 05:00:00,18.0,63.65250761251929,1145.745137025347
2020-01-08 05:30:00,18.0,66.57135666106224,1198.2844198991204
2020-01-08 06:00:00,17.0,68.01586537175268,1156.2697113197955
2020-01-08 06:30:00,17.0,69.25403034609884,1177.3185158836804
2020-01-08 07:00:00,17.0,69.95246111808964,1189.1918390075239
2020-01-08 07:30:00,17.0,69.6504961568235,1184.0584346659994
2020-01-08 08:00:00,16.0,68.97977673935618,1103.676427829699
2020-01-08 08:30:00,16.0,68.673819577534,1098.781113240544
2020-01-08 09:00:00,16.0,68.78134031440754,1100.5014450305207
2020-01-08 09:30:00,16.0,69.09130270453792,1105.4608432726068
2020-01-08 10:00:00,19.0,69.03846401732427,1311.7308163291611
2020-01-08 10:30:00,19.0,68.22637379695078,1296.3011021420648
2020-01-08 11:00:00,19.0,67.28795717190434,1278.4711862661825
2020-01-08 11:30:00,21.0,66.91608401769423,1405.2377643715788
2020-01-08 12:00:00,22.0,67.01402761361717,1474.3086074995779
2020-01-08 12:30:00,24.0,67.32851478806485,1615.8843549135563
2020-01-08 13:00:00,26.0,67.76968316202183,1762.0117622125676
2020-01-08 13:30:00,26.0,68.24552701443608,1774.383702375338
2020-01-08 14:00:00,29.0,68.49205646351608,1986.2696374419663
2020-01-08 14:30:00,30.0,68.32901674772343,2049.870502431703
2020-01-08 15:00:00,30.0,68.08307774727115,2042.4923324181345
2020-01-08 15:30:00,30.0,68.05995257362272,2041.7985772086818
2020-01-08 16:00:00,29.0,67.97460262149193,1971.2634760232659
2020-01-08 16:30:00,31.0,67.53516173221202,2093.5900136985724
2020-01-08 17:00:00,32.0,67.01320525034403,2144.422568011009
2020-01-08 17:30:00,32.0,66.74260155966782,2135.76324990937
2020-01-08 18:00:00,32.0,66.74294969761092,2135.7743903235496
2020-01-08 18:30:00,32.0,66.91602515678883,2141.3128050172427
2020-01-08 19:00:00,32.0,67.00657859692112,2144.2105151014757
2020-01-08 19:30:00,32.0,66.77013583782838,2136.644346810508
2020-01-08 20:00:00,32.0,66.16234817263094,2117.19514152419
2020-01-08 20:30:00,32.0,65.37545199086017,2092.0144637075255
2020-01-08 21:00:00,31.0,65.34789859439158,2025.784856426139
2020-01-08 21:30:00,31.0,66.56793250425618,2063.6059076319416
2020-01-08 22:00:00,31.0,66.97675620576285,2076.2794423786486
2020-01-08 22:30:00,30.0,64.77568905004595,1943.2706715013787
2020-01-08 23:00:00,29.0,61.75355988726408,1790.8532367306584
2020-01-08 23:30:00,29.0,60.013155411657216,1740.3815069380594
2020-01-09 00:00:00,29.0,59.32558419476669,1720.441941648234
2020-01-09 00:30:00,29.0,59.00869360830407,1711.252114640818
2020-01-09 01:00:00,29.0,58.89896434736028,1708.069966073448
2020-01-09 01:30:00,28.0,58.87812564779086,1648.587518138144
2020-01-09 02:00:00,28.0,58.49026758513049,1637.7274923836537
2020-01-09 02:30:00,28.0,57.51905303978662,1610.5334851140253
2020-01-09 03:00:00,28.0,57.044075271978826,1597.234107615407
2020-01-09 03:30:00,28.0,57.938628554905705,1622.2815995373599
2020-01-09 04:00:00,28.0,58.954880833870114,1650.7366633483632
2020-01-09 04:30:00,27.0,58.86840380572293,1589.446902754519
2020-01-09 05:00:00,26.0,58.66951050140303,1525.4072730364787
2020-01-09 05:30:00,26.0,59.32825178260512,1542.534546347733
2020-01-09 06:00:00,26.0,59.5188884999596,1547.4911009989496
2020-01-09 06:30:00,26.0,57.9665162836165,1507.129423374029
2020-01-09 07:00:00,26.0,55.895359892869095,1453.2793572145965
2020-01-09 07:30:00,26.0,54.72895294734843,1422.9527766310594
