2022-01-01 00:00:00,2368,2082055.1090370375
2022-01-01 01:00:00,2766,2365782.628857906
2022-01-01 02:00:00,3061,2527128.9016414713
2022-01-01 03:00:00,3209,2394217.435063212
2022-01-01 04:00:00,3312,2864242.296102565
2022-01-01 05:00:00,3489,3043353.9243725957
2022-01-01 06:00:00,3565,3018598.973772258
2022-01-01 07:00:00,3653,3085972.9678912032
2022-01-01 08:00:00,3795,3190687.6240144228
2022-01-01 09:00:00,3964,2995819.178916666
2022-01-01 10:00:00,4250,3709343.845664174
2022-01-01 11:00:00,4489,3920498.40319026
2022-01-01 12:00:00,4720,3793530.1266452996
2022-01-01 13:00:00,4784,3597491.759685186
2022-01-01 14:00:00,4701,3394858.0145427343
2022-01-01 15:00:00,4395,3794983.9118389417
2022-01-01 16:00:00,3957,2892476.994807958
2022-01-01 17:00:00,3370,2441076.190081018
2022-01-01 18:00:00,2746,1991687.180882479
2022-01-01 19:00:00,2329,1992897.8678967238
2022-01-01 20:00:00,2033,1047090.1359653667
2022-01-01 21:00:00,1883,1202108.58240901
2022-01-01 22:00:00,1879,1164162.956865741
2022-01-01 23:00:00,2119,1287323.7627962956
2022-01-02 00:00:00,2368,1659679.933811966
2022-01-02 01:00:00,2766,1983672.0246538464
2022-01-02 02:00:00,3061,2188256.5261591882
2022-01-02 03:00:00,3209,2298588.0882571223
2022-01-02 04:00:00,3312,2385220.6040384616
2022-01-02 05:00:00,3489,2519130.7896973817
2022-01-02 06:00:00,3565,3024791.3686155626
2022-01-02 07:00:00,3653,3086964.4132962953
2022-01-02 08:00:00,3795,3177091.8216266027
2022-01-02 09:00:00,3964,3425299.540987891
2022-01-02 10:00:00,4250,3533554.3058671653
2022-01-02 11:00:00,4489,3311206.240153668
2022-01-02 12:00:00,4720,3564737.2044088314
2022-01-02 13:00:00,4784,3435710.4505370376
2022-01-02 14:00:00,4701,3443851.7561837602
2022-01-02 15:00:00,4395,3649935.964744925
2022-01-02 16:00:00,3957,2936186.872537392
2022-01-02 17:00:00,3370,2715558.9225338316
2022-01-02 18:00:00,2746,2106982.049495905
2022-01-02 19:00:00,2329,1939295.438564815
2022-01-02 20:00:00,2033,1634281.6428918268
2022-01-02 21:00:00,1883,1262208.900958155
2022-01-02 22:00:00,1879,1210519.3668793628
2022-01-02 23:00:00,2119,961006.9726736107
2022-01-03 00:00:00,2368,1053624.25785755
2022-01-03 01:00:00,2766,1236341.7565101495
2022-01-03 02:00:00,3061,1369446.4911620377
2022-01-03 03:00:00,3209,1427211.3899010862
2022-01-03 04:00:00,3312,1543314.586423077
2022-01-03 05:00:00,3489,2507010.023577724
2022-01-03 06:00:00,3565,2546719.135478544
2022-01-03 07:00:00,3653,2592233.156155092
2022-01-03 08:00:00,3795,3187494.6704233442
2022-01-03 09:00:00,3964,3392055.695326567
2022-01-03 10:00:00,4250,3378065.920272436
2022-01-03 11:00:00,4489,3774175.6901714737
2022-01-03 12:00:00,4720,3981458.0196581194
2022-01-03 13:00:00,4784,4022459.8374074083
2022-01-03 14:00:00,4701,3961730.9158736635
2022-01-03 15:00:00,4395,3706953.1676322115
2022-01-03 16:00:00,3957,3320124.9877283648
2022-01-03 17:00:00,3370,2953364.688737535
2022-01-03 18:00:00,2746,2402038.536141382
2022-01-03 19:00:00,2329,1955793.3560832443
2022-01-03 20:00:00,2033,1777355.0856150284
2022-01-03 21:00:00,1883,1442509.856605591
2022-01-03 22:00:00,1879,1467443.01225739
2022-01-03 23:00:00,2119,1837472.9369791662
2022-01-04 00:00:00,2368,1990086.3208831912
2022-01-04 01:00:00,2766,2352344.947491987
2022-01-04 02:00:00,3061,2599489.24462874
2022-01-04 03:00:00,3209,1788564.9052913107
2022-01-04 04:00:00,3312,1619271.3005897435
2022-01-04 05:00:00,3489,2048788.248163461
2022-01-04 06:00:00,3565,2109090.981161859
2022-01-04 07:00:00,3653,2250184.491398148
2022-01-04 08:00:00,3795,2740069.1736605237
2022-01-04 09:00:00,3964,2883177.410607906
2022-01-04 10:00:00,4250,3095695.320913462
2022-01-04 11:00:00,4489,3281722.3962314813
2022-01-04 12:00:00,4720,3431381.419387465
2022-01-04 13:00:00,4784,3474402.930574075
2022-01-04 14:00:00,4701,3453803.6099545932
2022-01-04 15:00:00,4395,3244851.4019724885
2022-01-04 16:00:00,3957,2909338.0532932687
2022-01-04 17:00:00,3370,2542692.4232549854
2022-01-04 18:00:00,2746,2069270.8642868593
2022-01-04 19:00:00,2329,1756933.400094819
2022-01-04 20:00:00,2033,1293289.0181215277
2022-01-04 21:00:00,1883,1393755.0063539883
2022-01-04 22:00:00,1879,1318021.360618323
2022-01-04 23:00:00,2119,1856739.0851446753
2022-01-05 00:00:00,2368,2004868.166638177
2022-01-05 01:00:00,2766,2359101.323597756
2022-01-05 02:00:00,3061,2585781.4873464215
2022-01-05 03:00:00,3209,2709933.630119747
2022-01-05 04:00:00,3312,2379557.5590769234
2022-01-05 05:00:00,3489,2148027.020768162
2022-01-05 06:00:00,3565,2634960.7619956383
2022-01-05 07:00:00,3653,2744915.748539351
2022-01-05 08:00:00,3795,2816288.065834669
2022-01-05 09:00:00,3964,2952677.489239672
2022-01-05 10:00:00,4250,3269177.9113693023
2022-01-05 11:00:00,4489,3396246.4180779913
2022-01-05 12:00:00,4720,3599068.9530982906
2022-01-05 13:00:00,4784,3638781.050462964
2022-01-05 14:00:00,4701,3594150.265697114
2022-01-05 15:00:00,4395,3881463.9789797007
2022-01-05 16:00:00,3957,3476922.0921140485
2022-01-05 17:00:00,3370,2969645.2373468657
